Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-03-05 09:26:06,"Quad",1h 49m,"Hip Abductor (Machine)",3,105.0,12,0,0,,,
2025-03-05 09:26:06,"Quad",1h 49m,"Hip Abductor (Machine)",4,100.0,12,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",1,100.0,20,0,0,"","",
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",2,120.0,15,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",3,140.0,12,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",4,160.0,8,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Squat (Barbell)",1,120.0,8,0,0,"",,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Squat (Barbell)",2,120.0,9,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Squat (Barbell)",3,120.0,8,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Squat (Barbell)",4,95.0,10,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",1,225.0,8,0,0,"",,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",2,225.0,8,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",3,225.0,10,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",4,225.0,9,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Dumbbell)",1,22.5,10,0,0,"",,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Dumbbell)",2,30.0,12,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Dumbbell)",3,30.0,15,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Dumbbell)",4,30.0,15,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Glute Cable Pull",1,17.5,15,0,0,"",,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Glute Cable Pull",2,12.5,15,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",1,130.0,15,0,0,"",,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",2,130.0,15,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",3,130.0,15,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",1,100.0,15,0,0,"",,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",2,100.0,15,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",3,105.0,12,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",4,105.0,12,0,0,,,
2025-03-07 18:19:22,"Glutes And Hammies",1h 21m,"DB Deficit Reverse Lunge ",1,17.5,10,0,0,"",,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Lat Pulldown (Cable)",1,105.0,10,0,0,"","",
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Lat Pulldown (Cable)",2,105.0,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Lat Pulldown (Cable)",3,110.0,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Lat Pulldown - Underhand (Cable)",1,105.0,10,0,0,"",,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Lat Pulldown - Underhand (Cable)",2,110.0,9,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Lat Pulldown - Underhand (Cable)",3,110.0,9,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Inverted Row (Bodyweight)",1,0,7,0,0,"",,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Inverted Row (Bodyweight)",2,0,7,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Inverted Row (Bodyweight)",3,0,7,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Inverted Row (Bodyweight)",4,0,7,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bent Over Row (Barbell)",1,90.0,10,0,0,"",,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bent Over Row (Barbell)",2,90.0,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bent Over Row (Barbell)",3,90.0,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bent Over Row (Barbell)",4,90.0,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bent Over Row (Barbell)",5,85.0,11,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bent Over Row (Barbell)",6,85.0,12,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Seated Row (Machine)",1,70.0,8,0,0,"",,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Seated Row (Machine)",2,70.0,6,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Seated Row (Machine)",3,70.0,6,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Seated Row (Machine)",4,65.0,9,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Iso-Lateral Row (Machine)",1,90.0,10,0,0,"",,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Iso-Lateral Row (Machine)",2,90.0,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Iso-Lateral Row (Machine)",3,90.0,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Iso-Lateral Row (Machine)",4,90.0,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Seated Wide-Grip Row (Cable)",1,42.5,10,0,0,"",,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Seated Wide-Grip Row (Cable)",2,42.5,10,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Seated Wide-Grip Row (Cable)",3,30.0,12,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bicep Curl (Dumbbell)",1,30.0,6,0,0,"",,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bicep Curl (Dumbbell)",2,30.0,9,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bicep Curl (Dumbbell)",3,30.0,8,0,0,,,
2025-03-08 09:15:22,"Back & Biceps",1h 26m,"Bicep Curl (Dumbbell)",4,30.0,8,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Front Squat (Barbell)",1,100.0,8,0,0,"","",
2025-03-09 18:23:39,"Quad",1h 32m,"Front Squat (Barbell)",2,100.0,8,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Front Squat (Barbell)",3,105.0,6,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Front Squat (Barbell)",4,105.0,6,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Squat (Barbell)",1,125.0,6,0,0,"",,
2025-03-09 18:23:39,"Quad",1h 32m,"Squat (Barbell)",2,125.0,6,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Squat (Barbell)",3,130.0,6,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Squat (Barbell)",4,130.0,6,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Press",1,270.0,20,0,0,"",,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Press",2,270.0,20,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Press",3,270.0,20,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Press",4,180.0,20,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Extension Single",1,80.0,10,0,0,"",,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Extension Single",2,80.0,10,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Extension Single",3,80.0,10,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Extension Single",4,70.0,12,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Goblet Squat (Kettlebell)",1,60.0,10,0,0,"",,
2025-03-09 18:23:39,"Quad",1h 32m,"Goblet Squat (Kettlebell)",2,60.0,10,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Hip Abductor (Machine)",1,105.0,12,0,0,"",,
2025-03-09 18:23:39,"Quad",1h 32m,"Hip Abductor (Machine)",2,105.0,12,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Hip Abductor (Machine)",3,105.0,12,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Hip Abductor (Machine)",4,110.0,10,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Extension (Machine)",1,145.0,12,0,0,"",,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Extension (Machine)",2,145.0,12,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Extension (Machine)",3,165.0,10,0,0,,,
2025-03-09 18:23:39,"Quad",1h 32m,"Leg Extension (Machine)",4,165.0,10,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Bench Press (Dumbbell)",1,25.0,10,0,0,"","",
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Bench Press (Dumbbell)",2,25.0,10,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Bench Press (Dumbbell)",3,25.0,10,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Bench Press (Dumbbell)",4,25.0,10,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Incline Bench Press (Dumbbell)",1,20.0,15,0,0,"",,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Incline Bench Press (Dumbbell)",2,25.0,10,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Incline Bench Press (Dumbbell)",3,20.0,10,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Arnold Press (Dumbbell)",1,20.0,12,0,0,"",,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Arnold Press (Dumbbell)",2,25.0,7,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Arnold Press (Dumbbell)",3,25.0,7,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Upright Row (Dumbbell)",1,25.0,10,0,0,"",,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Upright Row (Dumbbell)",2,25.0,10,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Upright Row (Dumbbell)",3,25.0,10,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Lateral Raise (Dumbbell)",1,12.0,12,0,0,"",,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Lateral Raise (Dumbbell)",2,12.0,12,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Lateral Raise (Dumbbell)",3,8.0,15,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Lateral Raise (Dumbbell)",4,8.0,15,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Triceps Extension (Dumbbell)",1,15.0,15,0,0,"",,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Triceps Extension (Dumbbell)",2,15.0,15,0,0,,,
2025-03-10 05:20:48,"Shoulders And Chest",1h 9m,"Triceps Extension (Dumbbell)",3,15.0,15,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Seated Leg Curl (Machine)",1,120.0,15,0,0,"","",
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Seated Leg Curl (Machine)",2,140.0,12,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Seated Leg Curl (Machine)",3,140.0,12,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Seated Leg Curl (Machine)",4,160.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Squat (Barbell)",1,130.0,8,0,0,"",,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Squat (Barbell)",2,130.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Squat (Barbell)",3,135.0,6,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Squat (Barbell)",4,135.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Hip Thrust (Barbell)",1,225.0,8,0,0,"",,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Hip Thrust (Barbell)",2,225.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Hip Thrust (Barbell)",3,225.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Hip Thrust (Barbell)",4,225.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"DB Deficit Reverse Lunge ",1,15.0,8,0,0,"",,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"DB Deficit Reverse Lunge ",2,15.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"DB Deficit Reverse Lunge ",3,15.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"DB Deficit Reverse Lunge ",4,15.0,8,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Romanian Deadlift (Dumbbell)",1,27.5,15,0,0,"",,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Romanian Deadlift (Dumbbell)",2,27.5,15,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Romanian Deadlift (Dumbbell)",3,27.5,15,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Romanian Deadlift (Dumbbell)",4,27.5,15,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Glute Cable Pull",1,17.5,15,0,0,"",,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Glute Cable Pull",2,12.5,15,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Calf Press on Seated Leg Press",1,135.0,15,0,0,"",,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Calf Press on Seated Leg Press",2,135.0,15,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Calf Press on Seated Leg Press",3,135.0,15,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Hip Adductor (Machine)",1,100.0,15,0,0,"",,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Hip Adductor (Machine)",2,100.0,15,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Hip Adductor (Machine)",3,105.0,12,0,0,,,
2025-03-13 05:22:58,"Glutes And Hammies",1h 33m,"Hip Adductor (Machine)",4,105.0,12,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Seated Row (Machine)",1,65.0,10,0,0,"","",
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Seated Row (Machine)",2,65.0,10,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Seated Row (Machine)",3,70.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Seated Row (Machine)",4,70.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Lat Pulldown (Cable)",1,105.0,10,0,0,"",,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Lat Pulldown (Cable)",2,85.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Lat Pulldown (Cable)",3,85.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Lat Pulldown (Cable)",4,85.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Lat Pulldown - Underhand (Cable)",1,105.0,5,0,0,"",,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Lat Pulldown - Underhand (Cable)",2,105.0,6,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Lat Pulldown - Underhand (Cable)",3,105.0,6,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Inverted Row (Bodyweight)",1,0,6,0,0,"",,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Inverted Row (Bodyweight)",2,0,6,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Inverted Row (Bodyweight)",3,0,6,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Inverted Row (Bodyweight)",4,0,6,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Bent Over Row (Barbell)",1,85.0,10,0,0,"",,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Bent Over Row (Barbell)",2,85.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Bent Over Row (Barbell)",3,85.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Bent Over Row (Barbell)",4,85.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Iso-Lateral Row (Machine)",1,90.0,8,0,0,"",,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Iso-Lateral Row (Machine)",2,90.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Iso-Lateral Row (Machine)",3,90.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Iso-Lateral Row (Machine)",4,90.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Seated Wide-Grip Row (Cable)",1,27.5,15,0,0,"",,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Seated Wide-Grip Row (Cable)",2,27.5,15,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Seated Wide-Grip Row (Cable)",3,35.0,10,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Bicep Curl (Dumbbell)",1,30.0,10,0,0,"",,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Bicep Curl (Dumbbell)",2,30.0,8,0,0,,,
2025-03-14 18:54:31,"Back & Biceps",1h 29m,"Bicep Curl (Dumbbell)",3,30.0,8,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Front Squat (Barbell)",1,100.0,10,0,0,"","",
2025-03-17 17:03:54,"Quad",1h 21m,"Front Squat (Barbell)",2,105.0,8,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Front Squat (Barbell)",3,105.0,7,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Squat (Barbell)",1,135.0,8,0,0,"",,
2025-03-17 17:03:54,"Quad",1h 21m,"Squat (Barbell)",2,135.0,8,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Squat (Barbell)",3,140.0,5,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Press",1,180.0,20,0,0,"",,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Press",2,180.0,20,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Press",3,270.0,20,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Press",4,270.0,20,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Extension Single",1,80.0,10,0,0,"",,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Extension Single",2,80.0,10,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Extension Single",3,85.0,10,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Extension Single",4,85.0,10,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Goblet Squat (Kettlebell)",1,60.0,15,0,0,"",,
2025-03-17 17:03:54,"Quad",1h 21m,"Goblet Squat (Kettlebell)",2,60.0,15,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Hip Abductor (Machine)",1,110.0,10,0,0,"",,
2025-03-17 17:03:54,"Quad",1h 21m,"Hip Abductor (Machine)",2,110.0,10,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Hip Abductor (Machine)",3,110.0,10,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Hip Abductor (Machine)",4,110.0,10,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Extension (Machine)",1,165.0,10,0,0,"",,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Extension (Machine)",2,165.0,10,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Extension (Machine)",3,185.00000000000003,8,0,0,,,
2025-03-17 17:03:54,"Quad",1h 21m,"Leg Extension (Machine)",4,185.00000000000003,8,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Lat Pulldown (Cable)",1,100.0,10,0,0,"","",
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Lat Pulldown (Cable)",2,100.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Lat Pulldown (Cable)",3,100.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Lat Pulldown - Underhand (Cable)",1,105.0,10,0,0,"",,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Lat Pulldown - Underhand (Cable)",2,105.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Lat Pulldown - Underhand (Cable)",3,105.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Inverted Row (Bodyweight)",1,0,6,0,0,"",,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Inverted Row (Bodyweight)",2,0,6,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Inverted Row (Bodyweight)",3,0,6,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Inverted Row (Bodyweight)",4,0,6,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Bent Over Row (Barbell)",1,90.0,10,0,0,"",,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Bent Over Row (Barbell)",2,90.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Bent Over Row (Barbell)",3,90.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Bent Over Row (Barbell)",4,90.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Seated Row (Machine)",1,70.0,10,0,0,"",,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Seated Row (Machine)",2,70.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Seated Row (Machine)",3,70.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Seated Row (Machine)",4,70.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Seated Wide-Grip Row (Cable)",1,35.0,10,0,0,"",,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Seated Wide-Grip Row (Cable)",2,42.5,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Seated Wide-Grip Row (Cable)",3,42.5,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Iso-Lateral Row (Machine)",1,90.0,10,0,0,"",,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Iso-Lateral Row (Machine)",2,90.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Iso-Lateral Row (Machine)",3,90.0,10,0,0,,,
2025-03-19 05:30:43,"Back & Biceps",1h 17m,"Iso-Lateral Row (Machine)",4,90.0,10,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Bench Press (Dumbbell)",1,25.0,12,0,0,"","",
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Bench Press (Dumbbell)",2,30.0,8,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Bench Press (Dumbbell)",3,30.0,8,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Incline Bench Press (Dumbbell)",1,25.0,10,0,0,"",,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Incline Bench Press (Dumbbell)",2,25.0,10,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Incline Bench Press (Dumbbell)",3,20.0,10,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Arnold Press (Dumbbell)",1,25.0,8,0,0,"",,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Arnold Press (Dumbbell)",2,25.0,8,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Arnold Press (Dumbbell)",3,20.0,10,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Arnold Press (Dumbbell)",4,20.0,10,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Upright Row (Dumbbell)",1,25.0,10,0,0,"",,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Upright Row (Dumbbell)",2,25.0,10,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Upright Row (Dumbbell)",3,25.0,10,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Lateral Raise (Dumbbell)",1,8.0,15,0,0,"",,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Lateral Raise (Dumbbell)",2,8.0,15,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Lateral Raise (Dumbbell)",3,12.0,8,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Lateral Raise (Dumbbell)",4,12.0,8,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Triceps Extension (Cable)",1,25.0,20,0,0,"",,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Triceps Extension (Cable)",2,25.0,20,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Triceps Extension (Cable)",3,25.0,20,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Triceps Extension (Cable)",4,25.0,20,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Triceps Extension (Dumbbell)",1,20.0,10,0,0,"",,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Triceps Extension (Dumbbell)",2,20.0,15,0,0,,,
2025-03-24 17:40:52,"Shoulders And Chest",49m,"Triceps Extension (Dumbbell)",3,20.0,15,0,0,,,
2025-03-25 16:41:10,"Afternoon Workout",65h 29m,"Squat (Smith Machine)",1,90.0,10,0,0,"","",
2025-03-25 16:41:10,"Afternoon Workout",65h 29m,"Squat (Smith Machine)",2,90.0,10,0,0,,,
2025-03-25 16:41:10,"Afternoon Workout",65h 29m,"Squat (Smith Machine)",3,90.0,10,0,0,,,
2025-03-25 16:41:10,"Afternoon Workout",65h 29m,"Lunge (Dumbbell)",1,15.0,10,0,0,"",,
2025-03-25 16:41:10,"Afternoon Workout",65h 29m,"Lunge (Dumbbell)",2,15.0,10,0,0,,,
